id,cycle,s1,s2,s3,s4,ttf,label_bnc
29,139,1422.19,552.42,47.76,520.49,24,1
29,140,1410.25,552.75,47.99,520.77,23,1
29,141,1412.83,551.62,47.95,521.15,22,1
29,142,1421.65,551.75,47.96,520.35,21,1
29,143,1425.19,552.37,47.88,520.03,20,1
29,144,1423.05,552.02,48.09,520.42,19,1
29,145,1428.24,551.44,48.02,520.26,18,1
29,146,1423.05,552.76,47.91,520.75,17,1
29,147,1425.52,551.28,48,520.54,16,1
29,148,1415.21,552.25,47.99,520.34,15,1
29,149,1412.74,552.15,48.08,520.3,14,1
29,150,1427.73,550.51,48.09,519.88,13,1
29,151,1422.78,551.38,48.05,520.21,12,1
29,152,1426.79,551.54,47.87,519.71,11,1
29,153,1427.74,552.33,48.12,520.14,10,1
29,154,1426.81,551.46,48.14,519.62,9,1
29,155,1422.72,551.64,48.12,519.35,8,1
29,156,1423.41,552.1,48.06,520.19,7,1
29,157,1430.84,551.65,48.19,519.91,6,1
29,158,1429.63,551.3,48.16,519.54,5,1
29,159,1434.55,551.36,48.23,520.07,4,1
29,160,1432.16,551.64,48.22,518.95,3,1
29,161,1431.39,551.44,48.12,519.89,2,1
29,162,1430.41,551.57,48.23,519.97,1,1
29,163,1436.41,551.64,48.17,519.75,0,1
30,1,1392.46,554.09,47.07,522.61,193,0
30,2,1406.94,554.98,47.2,522.17,192,0
30,3,1396.01,553.94,47.24,522.61,191,0
30,4,1402.14,554.1,47.14,522.51,190,0
30,5,1398.18,554.18,47.05,522.2,189,0
30,6,1392.93,554.61,47.01,522.58,188,0
30,7,1399.8,554.62,47.1,522.79,187,0
30,8,1396.91,553.96,47.16,522.44,186,0
30,9,1388.7,554.71,47.21,522.63,185,0
30,10,1401.38,553.94,47.36,522.7,184,0
30,11,1392.01,554.73,47.19,522.81,183,0
30,12,1396.9,555.49,47.16,522.02,182,0
30,13,1402.07,554.73,47.15,522.12,181,0
30,14,1401.14,554.51,47.18,522.71,180,0
30,15,1400.21,554.84,47.17,522.48,179,0
30,16,1394.29,554.55,47.2,522.52,178,0
30,17,1401.91,554.89,46.86,522.49,177,0
30,18,1398.25,554.86,47.04,522.52,176,0
30,19,1393.93,554.5,47.05,522.73,175,0
30,20,1395.66,554.89,47.08,522.08,174,0
30,21,1393.02,555.39,47.28,522.62,173,0
30,22,1391.13,554.39,47.26,521.99,172,0
30,23,1399.5,555.67,47.23,522.57,171,0
30,24,1389.91,554.46,47.18,522.7,170,0
30,25,1399.6,554.4,47.14,522.55,169,0
30,26,1394.28,554.97,47.2,522.55,168,0
30,27,1398.41,554.95,47.12,522.61,167,0
30,28,1394.82,554.38,47.06,522.5,166,0
30,29,1397.24,555.33,47.26,522.7,165,0
30,30,1396.49,554.64,47.22,522.06,164,0
30,31,1402.5,554.76,47.28,522.53,163,0
30,32,1401.48,554.96,47.25,522.25,162,0
30,33,1401.28,555.33,47.18,522.55,161,0
30,34,1402.45,554.57,47.52,522.71,160,0
30,35,1399.12,554.28,47.16,522.3,159,0
30,36,1406.83,555.12,47.19,522.32,158,0
30,37,1392.92,555.34,47.31,522.26,157,0
30,38,1397.03,554.62,47.38,522.79,156,0
30,39,1400.68,554.62,47.29,522.44,155,0
30,40,1396.56,554.83,47.24,521.93,154,0
30,41,1397.44,554.65,47.19,523.02,153,0
30,42,1395.07,552.93,47.17,521.51,152,0
30,43,1389.53,554.59,47.15,522.57,151,0
30,44,1392.7,554.48,47.27,522.86,150,0
30,45,1395.17,554.48,47.11,522.36,149,0
30,46,1398.65,554.46,47.06,522.47,148,0
30,47,1394.82,555.19,47.14,521.8,147,0
30,48,1394.7,554.65,47.27,522.34,146,0
30,49,1403.79,554.56,47.34,522.25,145,0
30,50,1386.69,554.96,47.31,522.38,144,0
30,51,1395.76,554.16,47.2,522.55,143,0
30,52,1395.75,554.66,47.12,522.32,142,0
30,53,1397.13,555.45,47.24,522.54,141,0
30,54,1407.99,554.75,47.36,522.55,140,0
30,55,1392.36,554.45,47.21,523.08,139,0
30,56,1400.13,554.68,47.23,522.16,138,0
30,57,1393.73,554.23,47.17,522.35,137,0
30,58,1397.02,554.24,46.86,522.59,136,0
30,59,1400.35,554.54,47.24,522.13,135,0
30,60,1390.33,554.58,47.08,522.62,134,0
30,61,1392.98,554.49,47.22,522.1,133,0
30,62,1400.98,554.32,47.14,522.6,132,0
30,63,1395.34,554.11,47.14,522,131,0
30,64,1393.91,554.58,47.27,522.5,130,0
30,65,1395.51,554.14,47.27,522.47,129,0
30,66,1399.14,555.04,47.19,522.8,128,0
30,67,1395.31,555.07,47.38,522.87,127,0
30,68,1394.37,554.52,47.35,522,126,0
30,69,1404.47,554.44,47.07,522.73,125,0
30,70,1397.05,554.68,47.39,522.85,124,0
30,71,1398.2,554.18,47.28,522.08,123,0
30,72,1401.78,554.41,47.29,522.64,122,0
30,73,1401.3,554.4,47.32,522.85,121,0
30,74,1408.31,554.44,46.95,522.83,120,0
30,75,1398.62,554.34,47.14,521.55,119,0
30,76,1404.48,554.37,47.25,521.93,118,0
30,77,1398.18,554.52,47.11,522.45,117,0
30,78,1398.05,554.3,47.17,521.9,116,0
30,79,1402.3,554.37,47.27,521.86,115,0
30,80,1397.53,554.49,47.29,522.24,114,0
30,81,1397.48,554.67,47.15,521.84,113,0
30,82,1395.38,553.88,47.13,522.11,112,0
30,83,1394.98,554.14,47.36,522.38,111,0
30,84,1401.34,554.59,47.17,521.81,110,0
30,85,1397.52,554.4,47.25,522.01,109,0
30,86,1398.23,554.86,47.4,522.42,108,0
30,87,1387.36,554.1,47.15,522.44,107,0
30,88,1394.11,555.04,47.23,522.62,106,0
30,89,1399.62,553.83,47.36,522.34,105,0
30,90,1400.35,553.87,47.22,522.68,104,0
30,91,1400.44,554.31,47.25,522.45,103,0
30,92,1408.06,554.52,47.2,521.84,102,0
30,93,1395.09,553.91,47.34,522.52,101,0
30,94,1399.89,554.24,47.24,522.17,100,0
30,95,1390.22,553.68,47.34,521.97,99,0
30,96,1402.12,554.3,47.34,522.21,98,0
30,97,1398.59,554.09,47.26,521.74,97,0
30,98,1402.72,554.31,47.28,522.02,96,0
30,99,1396.54,554.06,47.27,521.9,95,0
30,100,1400.74,553.53,47.4,521.81,94,0
30,101,1404.81,553.79,47.3,522.31,93,0
30,102,1401.86,554.29,47.18,522.58,92,0
30,103,1397.28,554.28,47.31,522.32,91,0
30,104,1402,554.09,47.17,522.02,90,0
30,105,1405.92,554.02,47.39,522.39,89,0
30,106,1402.93,554.18,47.48,521.66,88,0
30,107,1402.29,553.91,47.23,521.86,87,0
30,108,1399.83,554.08,47.24,522.12,86,0
30,109,1402.83,553.47,47.27,521.71,85,0
30,110,1401.54,554.52,47.57,521.56,84,0
30,111,1406.2,553.69,47.34,521.76,83,0
30,112,1396.72,554.13,47.24,521.63,82,0
30,113,1394.55,554.11,47.33,521.82,81,0
30,114,1403.23,554.32,47.25,522.47,80,0
30,115,1402.69,554.32,47.2,521.96,79,0
30,116,1405.81,553.52,47.21,521.98,78,0
30,117,1401.32,553.79,47.35,521.38,77,0
30,118,1397.66,553.92,47.13,522.03,76,0
30,119,1399.37,554.23,47.15,522.1,75,0
30,120,1401.4,554.2,47.4,522.44,74,0
30,121,1393.52,554.41,47.35,522.22,73,0
30,122,1406.33,554.03,47.34,522.06,72,0
30,123,1404.95,553.72,47.37,521.62,71,0
30,124,1403.67,554.58,47.16,521.93,70,0
30,125,1409.54,554.38,47.29,521.61,69,0
30,126,1399.84,553.71,47.43,522.72,68,0
30,127,1402.34,553.93,47.43,521.96,67,0
30,128,1406.55,554.45,47.42,521.33,66,0
30,129,1414.22,553.92,47.41,522.03,65,0
30,130,1397.82,553.99,47.36,521.92,64,0
30,131,1406.77,553.37,47.38,521.91,63,0
30,132,1403.19,553.52,47.39,522.05,62,0
30,133,1404.17,553.96,47.36,521.54,61,0
30,134,1407.07,553.9,47.24,521.52,60,0
30,135,1403.44,553.69,47.46,521.98,59,0
30,136,1405.63,553.27,47.38,521.81,58,0
30,137,1405.53,552.86,47.35,521.81,57,0
30,138,1411.94,553.01,47.58,521.51,56,0
30,139,1408.71,553.44,47.6,521.57,55,0
30,140,1401.57,553.34,47.39,521.49,54,0
30,141,1402.83,554.02,47.48,521.42,53,0
30,142,1409.76,553.47,47.52,521.68,52,0
30,143,1410.08,553.43,47.5,521.42,51,0
30,144,1405.23,553.39,47.53,521.6,50,0
30,145,1409.11,553.32,47.41,521.23,49,0
30,146,1405.58,553.71,47.54,521.57,48,0
30,147,1413.02,554.01,47.52,521.02,47,0
30,148,1415.8,553.42,47.57,521.21,46,0
30,149,1407.63,552.87,47.38,521.72,45,0
30,150,1411.98,553.36,47.64,521.03,44,0
30,151,1410.16,553.14,47.6,521.1,43,0
30,152,1409.7,553.18,47.79,521.32,42,0
30,153,1417,553.86,47.44,520.85,41,0
30,154,1406.04,553.21,47.64,521.31,40,0
30,155,1404.65,553.26,47.58,521.34,39,0
30,156,1402.97,553.45,47.82,520.92,38,0
30,157,1406.4,553.35,47.58,520.86,37,0
30,158,1416.24,553.17,47.61,521.57,36,0
30,159,1412.94,552.53,47.5,521.12,35,0
30,160,1416.64,553.61,47.48,520.71,34,0
30,161,1415.27,553,47.59,520.99,33,0
30,162,1412.51,552.77,47.62,520.97,32,0
30,163,1410.54,552.34,47.69,521.01,31,0
30,164,1418.13,552.66,47.77,520.82,30,1
30,165,1414.8,552.97,47.71,521.07,29,1
30,166,1405.06,552.11,47.69,521.27,28,1
30,167,1418.89,553.04,47.75,520.91,27,1
30,168,1409.51,552.46,47.86,520.7,26,1
30,169,1416.89,552.69,47.61,520.85,25,1
30,170,1413.31,552.48,47.81,521.12,24,1
30,171,1418.05,552.6,47.62,521.02,23,1
30,172,1416.87,552.59,47.71,521.3,22,1
30,173,1420.56,552.13,47.87,520.78,21,1
30,174,1419.27,551.94,47.88,520.43,20,1
30,175,1418.61,552.44,47.86,519.81,19,1
30,176,1420.87,552.03,48,520.56,18,1
30,177,1418.86,553.03,47.94,519.74,17,1
30,178,1418.78,551.75,48,520.6,16,1
30,179,1419.01,552.85,47.92,520.72,15,1
30,180,1427.11,552,48,519.93,14,1
30,181,1420.74,551.41,47.81,520.71,13,1
30,182,1420.71,552.3,48.13,520.33,12,1
30,183,1412.64,552.33,47.93,520.01,11,1
30,184,1424.56,552.44,47.95,520.08,10,1
30,185,1431.53,551.79,47.9,519.83,9,1
30,186,1426.02,552.09,47.95,519.74,8,1
30,187,1427.59,551.12,48.1,519.88,7,1
30,188,1431.49,551.75,48,520.5,6,1
30,189,1425.35,551.17,47.99,519.74,5,1
30,190,1423.61,551.75,48.05,519.91,4,1
30,191,1423.84,551.62,48.06,519.68,3,1
30,192,1422.34,551.89,48.04,519.75,2,1
30,193,1427.62,551.86,48.2,519.28,1,1
30,194,1441.49,551.1,48.17,519.22,0,1
31,1,1393.03,554.79,47.19,522.25,233,0
31,2,1394.01,554.15,47.31,522.46,232,0
31,3,1394.99,554.23,47.1,522.68,231,0
31,4,1394.07,554.77,47.19,522.76,230,0
31,5,1396.82,554.84,47.29,522.84,229,0
31,6,1398.27,554.74,47.3,522.14,228,0
31,7,1405.87,554.9,47.23,522.44,227,0
31,8,1401.08,554.08,47.03,522.37,226,0
31,9,1402.92,554.09,47.21,521.9,225,0
31,10,1399.16,554.44,47.02,522.29,224,0
31,11,1399.42,554.43,47.15,522.24,223,0
31,12,1394.44,554.3,47.17,522.12,222,0
31,13,1397.1,554.25,47.23,522.66,221,0
31,14,1398.61,554.4,47.31,522.8,220,0
31,15,1391.64,554.4,47.19,522.33,219,0
31,16,1398.7,554.72,47.04,522.21,218,0
31,17,1401.29,554,47.11,522.56,217,0
31,18,1392.85,553.69,47.06,522.75,216,0
31,19,1399.25,554.14,47.32,522.08,215,0
31,20,1397.95,554.36,47.14,521.89,214,0
31,21,1405.43,554.3,47.09,521.99,213,0
31,22,1395.91,554.1,47.2,522,212,0
31,23,1398.73,554.09,47.45,522.33,211,0
31,24,1400.11,554.34,47.01,522.85,210,0
31,25,1395.24,555.03,47.3,521.68,209,0
31,26,1394.61,554.05,47.16,522.33,208,0
31,27,1395.12,554.79,47.26,522.39,207,0
31,28,1395.34,554.39,47.24,521.92,206,0
31,29,1397.95,553.71,47.25,522.83,205,0
31,30,1402.39,554.6,47.25,521.85,204,0
31,31,1398.84,554.62,47.15,522.64,203,0
31,32,1393.16,554.65,47.41,522.22,202,0
31,33,1401.33,554.16,47.07,522.68,201,0
31,34,1399.33,555.31,47.11,522.17,200,0
31,35,1399.15,554.26,47.3,522.31,199,0
31,36,1397.59,554.97,47.37,522.35,198,0
31,37,1395.54,554.72,47.06,522.01,197,0
31,38,1400.07,554.72,47.07,522.86,196,0
31,39,1395.41,554.48,47.26,522.41,195,0
31,40,1397.76,553.67,47.1,522.16,194,0
31,41,1396.71,553.96,47.2,522.42,193,0
31,42,1399.34,555.28,47.22,521.92,192,0
31,43,1394.51,554.17,47.06,521.95,191,0
31,44,1391.16,554.36,47.13,522.09,190,0
31,45,1404.39,554.2,47.07,522.25,189,0
31,46,1395.96,554.25,47.12,522.28,188,0
31,47,1396.91,554.53,47.23,522.3,187,0
31,48,1398.43,555.04,47.3,522.53,186,0
31,49,1398.33,554.02,47.04,522.54,185,0
31,50,1404.68,554.5,47.27,522.24,184,0
31,51,1403.08,554.32,47.16,521.86,183,0
31,52,1394.1,554.62,47.29,522.31,182,0
31,53,1406.84,553.97,47.23,522.3,181,0
31,54,1397.18,554.57,47.33,522.19,180,0
31,55,1396.34,553.59,47.13,522.04,179,0
31,56,1396.36,554.67,47.21,522.78,178,0
31,57,1396.08,555.23,47.11,522.42,177,0
31,58,1398.19,554.7,47.17,522.32,176,0
31,59,1395.32,554.41,47.36,522.2,175,0
31,60,1397.52,554.71,47.25,522.35,174,0
31,61,1400.26,554.15,47.19,522.25,173,0
31,62,1400.59,554.49,47.33,522.38,172,0
31,63,1404.25,554.65,47.3,522.08,171,0
31,64,1394.57,553.74,47.25,521.88,170,0
31,65,1402.65,554.97,47.2,522.31,169,0
31,66,1401.11,554.17,47.32,522.39,168,0
31,67,1402.06,554.84,47.14,522.41,167,0
31,68,1401.55,554.1,47.2,521.56,166,0
31,69,1402.87,554.78,47.28,522.33,165,0
31,70,1390.86,554.37,47.37,522.48,164,0
31,71,1389.59,553.74,47.31,522.85,163,0
31,72,1394.39,554.58,47.21,522.35,162,0
31,73,1401.52,554.53,47.29,522.1,161,0
31,74,1398.63,554.93,47.36,522.05,160,0
31,75,1403.33,554.09,47.58,521.66,159,0
31,76,1401.17,554.17,47.15,522.24,158,0
31,77,1397.17,553.97,47.25,521.94,157,0
31,78,1397.01,553.76,47.3,522.17,156,0
31,79,1399.87,554.71,47.16,521.93,155,0
31,80,1399.27,554.34,47.21,522.08,154,0
31,81,1397.11,554.44,47.32,522.2,153,0
31,82,1403.04,553.41,47.3,521.43,152,0
31,83,1398.99,554.18,47.37,521.92,151,0
31,84,1396.03,554.39,47.27,522.38,150,0
31,85,1398.88,554.45,47.26,522.55,149,0
31,86,1396.55,554.64,47.4,522.51,148,0
31,87,1397.71,554.85,47.34,521.77,147,0
31,88,1400.34,554.48,47.28,522.18,146,0
31,89,1403.75,553.96,47.25,522.67,145,0
31,90,1404.03,553.75,47.26,521.75,144,0
31,91,1400.75,554.2,47.21,522.22,143,0
31,92,1394.88,554.07,47.37,521.91,142,0
31,93,1397.48,553.98,47.23,522.26,141,0
31,94,1402.49,554.2,47.44,521.86,140,0
31,95,1396.89,553.83,47.2,522.13,139,0
31,96,1400.69,553.99,47.37,521.93,138,0
31,97,1405.52,554,47.3,522.13,137,0
31,98,1399.88,554.68,47.16,522.36,136,0
31,99,1398.71,554.68,47.28,522.39,135,0
31,100,1399.09,554.61,47.05,521.49,134,0
31,101,1401.44,554.52,47.35,521.76,133,0
31,102,1402.89,553.74,47.45,522.31,132,0
31,103,1406.99,554.49,47.34,521.9,131,0
31,104,1397.98,555.12,47.23,522.18,130,0
31,105,1398.02,553.83,47.14,521.85,129,0
31,106,1401.05,554.75,47.2,522.07,128,0
31,107,1399.65,554.08,47.26,522.01,127,0
31,108,1401,554.82,47.32,521.89,126,0
31,109,1403.88,554.95,47.2,522.17,125,0
31,110,1398.14,554.43,47.16,521.94,124,0
31,111,1407.75,553.91,47.35,522.11,123,0
31,112,1403.76,553.93,47.3,522.38,122,0
31,113,1398.06,554.31,47.33,522.12,121,0
31,114,1398.89,554.7,47.31,522.43,120,0
31,115,1400.61,554.79,47.42,522.24,119,0
31,116,1408.42,554.09,47.34,522.08,118,0
31,117,1401.82,553.89,47.35,522.38,117,0
31,118,1399.92,553.86,47.42,522.15,116,0
31,119,1402.17,553.31,47.17,521.81,115,0
31,120,1402.37,554.58,47.27,522.13,114,0
31,121,1402.34,554.01,47.27,521.83,113,0
31,122,1406.25,553.83,47.2,522.05,112,0
31,123,1404.48,553.81,47.16,522.22,111,0
31,124,1405.53,554.19,47.32,521.68,110,0
31,125,1403.84,553.38,47.37,521.4,109,0
31,126,1403.85,553.71,47.31,522.17,108,0
31,127,1404.85,554.1,47.38,521.85,107,0
31,128,1402.36,554.42,47.17,522.08,106,0
31,129,1404.6,553.63,47.31,521.84,105,0
31,130,1407.02,554.55,47.27,522.28,104,0
31,131,1408.27,553.78,47.2,522.04,103,0
31,132,1398.13,554.53,47.51,521.92,102,0
31,133,1405.45,554.43,47.22,522.16,101,0
31,134,1405.31,553.39,47.49,522.01,100,0
31,135,1401.49,554.2,47.33,521.61,99,0
31,136,1401.02,553.57,47.37,522.11,98,0
31,137,1408.51,553.23,47.43,522.21,97,0
31,138,1404.89,554.26,47.47,522.37,96,0
31,139,1401.78,553.62,47.31,521.89,95,0
31,140,1403.44,554.84,47.51,521.52,94,0
31,141,1398.14,553.95,47.42,522.5,93,0
31,142,1404.11,554.23,47.26,522.15,92,0
31,143,1405.62,554.33,47.47,522.2,91,0
31,144,1400.03,553.72,47.3,521.66,90,0
31,145,1411.23,553.4,47.45,521.98,89,0
31,146,1401.39,554.57,47.48,521.45,88,0
31,147,1405.08,554.21,47.37,521.79,87,0
31,148,1402.39,553.96,47.31,520.87,86,0
31,149,1407.89,553.84,47.36,521.53,85,0
31,150,1402.37,553.58,47.41,521.9,84,0
31,151,1405.01,552.81,47.35,521.8,83,0
31,152,1407.14,554.2,47.46,521.89,82,0
31,153,1404.64,553.7,47.31,521.26,81,0
31,154,1408.25,554.33,47.37,521.86,80,0
31,155,1405.83,553.96,47.59,521.7,79,0
31,156,1405.88,553.72,47.45,521.18,78,0
31,157,1400.72,553.18,47.42,521.87,77,0
31,158,1404.73,553.52,47.46,521.44,76,0
31,159,1403.24,553.57,47.5,521.66,75,0
31,160,1401.32,554.02,47.54,521.46,74,0
31,161,1407.04,552.74,47.57,522.14,73,0
31,162,1410.34,553.92,47.29,521.79,72,0
31,163,1403.17,553.86,47.45,521.57,71,0
31,164,1409.25,553.51,47.35,521.59,70,0
31,165,1406.3,553.19,47.61,521.41,69,0
31,166,1409.64,553.54,47.45,521.86,68,0
31,167,1410.44,552.82,47.74,521.71,67,0
31,168,1404.56,553.39,47.39,521.48,66,0
31,169,1407.48,554,47.64,521.22,65,0
31,170,1401.14,552.52,47.6,521.49,64,0
31,171,1406.34,553.63,47.65,521.35,63,0
31,172,1411.49,553.87,47.7,521.34,62,0
31,173,1410.64,552.66,47.53,521.4,61,0
31,174,1400.46,553.6,47.45,520.93,60,0
31,175,1411.52,553.9,47.6,521.18,59,0
31,176,1402.83,553.38,47.57,521.12,58,0
31,177,1408.47,552.27,47.48,521.69,57,0
31,178,1407.84,553.69,47.54,520.86,56,0
31,179,1414.18,553.59,47.65,520.93,55,0
31,180,1410.57,553.02,47.56,521.27,54,0
31,181,1407.05,553.17,47.58,521.23,53,0
31,182,1403.05,552.68,47.6,521.63,52,0
31,183,1407.03,553.27,47.46,521.64,51,0
31,184,1411.46,553.97,47.62,520.86,50,0
31,185,1409.93,552.86,47.6,520.97,49,0
31,186,1413.03,553.12,47.72,521.36,48,0
31,187,1418.82,553.56,47.58,521.52,47,0
31,188,1411.94,552.54,47.7,521.72,46,0
31,189,1411.58,553.18,47.56,521.34,45,0
31,190,1406.14,552.64,47.52,521.24,44,0
31,191,1413.24,552.89,47.66,521.05,43,0
31,192,1409.32,553.19,47.46,520.64,42,0
31,193,1418.24,552.82,47.6,521.03,41,0
31,194,1416.01,552.5,47.79,521.01,40,0
31,195,1413.72,553.4,47.57,520.64,39,0
31,196,1415.21,552.26,47.72,520.34,38,0
31,197,1411.15,552.55,47.79,520.81,37,0
31,198,1417.66,552.34,47.55,521.04,36,0
31,199,1424.13,551.98,47.67,521.03,35,0
31,200,1424.56,552.83,47.61,520.74,34,0
31,201,1418.49,551.77,47.84,520.33,33,0
31,202,1416.46,552.67,47.72,520.75,32,0
31,203,1418.31,552.01,47.94,520.53,31,0
31,204,1411.85,552.22,47.79,520.79,30,1
31,205,1412.85,552.02,47.86,520.66,29,1
31,206,1427.59,552.32,47.83,520.66,28,1
31,207,1411.14,552.33,47.82,519.88,27,1
31,208,1418.33,552.29,47.89,520.46,26,1
31,209,1417.6,552.26,47.89,520.82,25,1
31,210,1414.18,552.22,47.78,520.54,24,1
31,211,1427.97,552.47,48.01,520.53,23,1
31,212,1425.24,552.06,47.94,519.9,22,1
31,213,1416.53,552.23,47.7,520.57,21,1
31,214,1420.56,551.97,47.91,520.1,20,1
31,215,1420.7,552.66,48.08,520.6,19,1
31,216,1415.41,552.29,47.93,520.43,18,1
31,217,1421.66,552.04,48.07,520.66,17,1
31,218,1423.87,551.89,48.21,520.47,16,1
31,219,1423.53,551.57,48.15,520.34,15,1
31,220,1429.25,552.19,47.93,519.77,14,1
31,221,1423.13,552.43,48.16,520.32,13,1
31,222,1420.58,551.78,47.92,520.03,12,1
31,223,1422.75,551.1,47.96,519.28,11,1
31,224,1432.73,551.43,48.03,519.9,10,1
31,225,1423.18,551.37,48,520.09,9,1
31,226,1426.01,552.04,48.11,520.25,8,1
31,227,1424.33,551.33,48.13,519.77,7,1
31,228,1426.05,551.45,48.22,520.05,6,1
31,229,1429.78,551.66,48.26,519.23,5,1
31,230,1428.95,550.93,48,519.64,4,1
31,231,1428.63,551.45,48.1,519.62,3,1
31,232,1429.18,551.15,48.08,519.65,2,1
31,233,1424.74,551.29,48.04,519.68,1,1
31,234,1425.76,550.86,48.32,519.88,0,1
32,1,1405.9,553.38,47.68,521.08,190,0
32,2,1402.8,553.45,47.61,521.68,189,0
32,3,1403.3,552.79,47.54,521.37,188,0
32,4,1410.18,553.67,47.48,521.69,187,0
32,5,1407.27,553.82,47.47,521.56,186,0
32,6,1402.86,552.87,47.52,521.41,185,0
32,7,1407.25,552.91,47.69,521.31,184,0
32,8,1409.63,552.9,47.66,521.35,183,0
32,9,1410.39,553.12,47.5,521.49,182,0
32,10,1409.03,553.6,47.78,521.21,181,0
32,11,1405.68,553.43,47.74,521.12,180,0
32,12,1402.48,553.3,47.45,520.95,179,0
32,13,1411.06,553.13,47.44,521.1,178,0
32,14,1409.66,552.75,47.35,521.57,177,0
32,15,1415.05,553.31,47.52,521.49,176,0
32,16,1405.61,553.12,47.46,520.99,175,0
32,17,1410.7,554.19,47.63,521.44,174,0
32,18,1410.28,553.15,47.52,521.54,173,0
32,19,1406.56,553.85,47.41,521.77,172,0
32,20,1420.61,553.76,47.47,521.29,171,0
32,21,1415.42,552.75,47.38,521.51,170,0
32,22,1404.95,553.27,47.53,520.96,169,0
32,23,1401.24,552.99,47.42,521.61,168,0
32,24,1406.22,552.91,47.43,521.53,167,0
32,25,1414.77,553.52,47.5,521.37,166,0
32,26,1410.55,552.61,47.48,521.53,165,0
32,27,1411.97,553.71,47.54,520.92,164,0
32,28,1406.5,552.14,47.54,521.72,163,0
32,29,1410.51,553.41,47.57,521.21,162,0
32,30,1406.51,553.2,47.63,520.76,161,0
32,31,1407.18,553.05,47.45,521.56,160,0
32,32,1413.24,553.52,47.39,521.26,159,0
32,33,1407.25,553.56,47.43,521.45,158,0
32,34,1406.59,553.28,47.52,521.13,157,0
32,35,1412.89,553.34,47.56,521.56,156,0
32,36,1402.41,553.16,47.63,521.59,155,0
32,37,1403.09,553.17,47.64,520.88,154,0
32,38,1408.53,553.79,47.63,520.85,153,0
32,39,1402.41,552.66,47.56,521.49,152,0
32,40,1408.56,553.1,47.55,520.98,151,0
32,41,1410.51,553.94,47.53,521.29,150,0
32,42,1415.57,553.47,47.63,521.16,149,0
32,43,1409.94,552.88,47.59,521.64,148,0
32,44,1413.23,553.84,47.55,521.36,147,0
32,45,1411.16,552.47,47.5,521.63,146,0
32,46,1409.85,553.24,47.54,521.63,145,0
32,47,1415.16,554.07,47.49,521.06,144,0
32,48,1403.72,553.03,47.53,521.61,143,0
32,49,1415.19,552.9,47.64,521.2,142,0
32,50,1404.57,553.5,47.54,520.88,141,0
32,51,1409.4,553.33,47.55,521.42,140,0
32,52,1414.78,553.19,47.64,521.29,139,0
32,53,1412.12,553.03,47.52,520.95,138,0
32,54,1403.18,553.31,47.49,521.39,137,0
32,55,1410.09,552.71,47.52,521.49,136,0
32,56,1409.04,552.8,47.7,521.32,135,0
32,57,1412.03,553.23,47.56,521.83,134,0
32,58,1410.4,552.83,47.59,521.35,133,0
32,59,1412.37,552.59,47.64,521.56,132,0
32,60,1414.73,553.44,47.59,521.7,131,0
32,61,1408.85,552.75,47.4,521.52,130,0
32,62,1411.96,552.93,47.64,521.55,129,0
32,63,1411.01,553.33,47.8,521.43,128,0
32,64,1418.64,552.92,47.7,521.27,127,0
32,65,1406.15,552.74,47.74,521.44,126,0
32,66,1418.87,553.24,47.56,520.66,125,0
32,67,1405.46,553.13,47.68,521.19,124,0
32,68,1411.26,553.23,47.65,521.23,123,0
32,69,1413.12,552.98,47.51,521.42,122,0
32,70,1413.65,553.3,47.37,521.3,121,0
32,71,1398.95,553,47.51,521.28,120,0
32,72,1410.64,552.79,47.61,520.98,119,0
32,73,1411.32,553.2,47.69,521.41,118,0
32,74,1410.89,553.04,47.48,521.01,117,0
32,75,1413.27,553.61,47.58,521.48,116,0
32,76,1404.54,553.23,47.6,521.4,115,0
32,77,1409.46,552.86,47.47,521.15,114,0
32,78,1410.07,553.2,47.59,520.92,113,0
32,79,1408.33,553.04,47.76,521.63,112,0
32,80,1409.33,552.94,47.65,521.02,111,0
32,81,1414.03,553.23,47.5,521.34,110,0
32,82,1411.68,553.54,47.65,521.32,109,0
32,83,1405.67,553.03,47.66,521.61,108,0
32,84,1413.53,552.96,47.52,521.01,107,0
32,85,1411.63,552.28,47.55,521.2,106,0
32,86,1408.53,553.16,47.73,521.57,105,0
32,87,1410.62,553.02,47.57,521.22,104,0
32,88,1411.92,552.63,47.87,521.18,103,0
32,89,1407.34,553.31,47.73,520.81,102,0
32,90,1414.69,553.29,47.48,521.34,101,0
32,91,1413.26,552.51,47.57,520.95,100,0
32,92,1406.65,553.21,47.52,521.42,99,0
32,93,1414.92,552.73,47.44,521.25,98,0
32,94,1408.45,553.04,47.53,520.82,97,0
32,95,1414.69,552.93,47.74,521.17,96,0
32,96,1411.76,553.27,47.8,520.88,95,0
32,97,1408.98,552.91,47.78,521.33,94,0
32,98,1408.77,552.72,47.74,521.35,93,0
32,99,1404.11,553.21,47.62,521.05,92,0
32,100,1411.12,553.11,47.75,521.5,91,0
32,101,1415,553.52,47.64,521.05,90,0
32,102,1409.09,553.41,47.72,520.87,89,0
32,103,1417.72,552.38,47.68,521.43,88,0
32,104,1420.69,552.66,47.74,521.03,87,0
32,105,1418.82,552.92,47.86,521.25,86,0
32,106,1409.14,552.96,47.6,520.92,85,0
32,107,1416.19,552.6,47.59,520.96,84,0
